0	0.00113508790573863
1.25	1.24948881870608
2.5	2.49929483863123
3.75	3.74892131397594
5	4.99940625072643
6.25	6.24946744141003
7.5	7.49968784103426
8.75	8.74869325860096
10	9.99835849332751
11.25	11.2472336894135
12.5	12.4977808883698
13.75	13.7482085261238
15	15.0001752029495
16.25	16.2490020029164
17.5	17.498619440199
18.75	18.748847043236
20	20.0001270204606
21.25	21.2481867824964
22.5	22.4983057356669
23.75	23.7501226857923
25	25.0018944069828
26.25	26.2494058599159
27.5	27.4984712029245
28.75	28.7500891611862
30	30.0021273120886
31.25	31.2499784841478
32.5	32.5007093604736
33.75	33.7537785650068
35	35.0048833814973
36.25	36.2510440496957
37.5	37.5017627400874
38.75	38.7548368692057
40	40.0071872581178
41.25	41.2552898543883
42.5	42.5054657782495
43.75	43.758577952202
45	45.0110129667301
46.25	46.258672852453
47.5	47.5088069463087
48.75	48.7619523563828
50	50.0154640783427
51.25	51.263152275602
52.5	52.5112031540725
53.75	53.7658114363014
55	55.0190569216704
56.25	56.267367007128
57.5	57.5172361583033
58.75	58.7720958261194
60	60.0267799083353
61.25	61.2737831054582
62.5	62.5225794309336
63.75	63.7772862821137
65	65.0319786492199
66.25	66.2793063861593
67.5	67.5287363415889
68.75	68.7847472422252
70	70.0383773666614
71.25	71.2851899919956
72.5	72.5345595391809
73.75	73.7897200508685
75	75.0441827584984
76.25	76.2913028903782
77.5	77.5413241822662
78.75	78.7954416281978
80	80.050034093818
81.25	81.2982105974897
82.5	82.5483501373572
83.75	83.8031463263053
85	85.0581093524729
86.25	86.306162104217
87.5	87.5545946863159
88.75	88.8090332924467
90	90.0639508386222
91.25	91.3122980612454
92.5	92.5612582885014
93.75	93.8159704505086
95	95.0719993307086
96.25	96.3179017575249
97.5	97.566902347067
98.75	98.8212423456226
100	100.075200795047
101.25	101.323927287974
102.5	102.573847944516
103.75	103.828424207285
105	105.08154495581
106.25	106.328898339216
107.5	107.578910071615
108.75	108.832114074596
110	110.085999582224
111.25	111.334551686901
112.5	112.584487233071
113.75	113.836415092579
115	115.088817604845
116.25	116.337588631471
117.5	117.58789732601
118.75	118.840000365564
120	120.093176269442
121.25	121.342294141358
122.5	122.591218216366
123.75	123.843292036714
125	125.095732246197
126.25	126.345026785191
127.5	127.594489667749
128.75	128.84663335927
130	130.099128627546
131.25	131.347446804773
132.5	132.59632771724
133.75	133.848028601653
135	135.099651078946
136.25	136.348300111045
137.5	137.599091221807
138.75	138.851377977354
140	140.10272367365
141.25	141.35034001059
142.5	142.600563133221
143.75	143.851798576746
145	145.103108410475
146.25	146.35214565438
147.5	147.602305877505
148.75	148.852870302853
150	150.103638702587
151.25	151.352353820688
152.5	152.602655755992
153.75	153.852770383252
155	155.105044296254
156.25	156.354213905283
157.5	157.602599134116
158.75	158.852772334971
160	160.104731518703
161.25	161.354022137341
162.5	162.603296360008
163.75	163.854840275684
165	165.106895459857
166.25	166.354807117409
167.5	167.604614411932
168.75	168.85553008573
170	170.107100246547
171.25	171.356453494321
172.5	172.607387514612
173.75	173.858497815739
175	175.108783953746
176.25	176.356097071427
177.5	177.607126493485
178.75	178.857504769515
180	180.109637337267
181.25	181.360253364543
182.5	182.611164693118
183.75	183.861920404802
185	185.113965430812
186.25	186.363170825159
187.5	187.614001506411
188.75	188.865458710764
190	190.11800110056
191.25	191.36833667754
192.5	192.617463568207
193.75	193.868899085073
195	195.12059438829
196.25	196.371407225162
197.5	197.622320967749
198.75	198.874341660514
200	200.126786987703
201.25	201.375252651427
202.5	202.625723471033
203.75	203.877542429617
205	205.130084104865
206.25	206.379626360148
207.5	207.630936193877
208.75	208.883264547685
210	210.133592708819
211.25	211.383556334781
212.5	212.634447250467
213.75	213.885923766919
215	215.138369963152
216.25	216.38851143423
217.5	217.639138353529
218.75	218.888989138899
220	220.140685523593
221.25	221.390819134646
222.5	222.641978314694
223.75	223.893063819086
225	225.1456059192
226.25	226.396286448885
227.5	227.646060101733
228.75	228.89697071576
230	230.149124951687
231.25	231.399336892612
232.5	232.649054617623
233.75	233.90064887994
235	235.153949791031
236.25	236.40287985279
237.5	237.651818933298
238.75	238.902975042722
240	240.155775500091
241.25	241.405550215105
242.5	242.655428887145
243.75	243.907724719378
245	245.158835657804
246.25	246.407620067715
247.5	247.657664109255
248.75	248.909673948621
250	250.162081482033
251.25	251.411009342211
252.5	252.660837783483
253.75	253.911800965043
255	255.163498238093
256.25	256.412064015736
257.5	257.661964317326
258.75	258.913105247441
260	260.165218638279
261.25	261.414545042237
262.5	262.664583560516
263.75	263.915493208939
265	265.167839117444
266.25	266.417406439831
267.5	267.667082643829
268.75	268.918565069783
270	270.170367902765
271.25	271.419477547727
272.5	272.669161457253
273.75	273.920037618497
275	275.171728132313
276.25	276.421344565366
277.5	277.672357243834
278.75	278.923843203902
280	280.174481884269
281.25	281.42364046609
282.5	282.673722011725
283.75	283.924198567025
285	285.175897269171
286.25	286.42529501202
287.5	287.675668189656
288.75	288.925620402167
290	290.176795398824
291.25	291.425568279412
292.5	292.67501634959
293.75	293.925253531428
295	295.178075425227
296.25	296.426930053928
297.5	297.67530892908
298.75	298.923772970588
300	300.176424473741
301.25	301.067564267755
