15.0	15.0	10360.93	0.53
45.01	15.0	10221.14	0.49
75.04	15.0	10082.36	0.48
105.08	15.0	9946.25	0.47
135.1	15.0	9809.18	0.45
165.09	15.0	9664.64	0.46
195.12	15.0	9506.16	0.67
225.15	15.0	9350.28	0.52
255.16	15.0	9214.52	0.47
285.18	15.0	9076.17	0.47
15.0	45.01	10329.53	0.46
45.01	45.01	10190.79	0.55
75.04	45.0	10051.87	0.48
105.08	45.01	9912.73	0.46
135.1	45.01	9778.58	0.45
165.11	45.01	9632.13	0.46
195.12	45.01	9474.88	0.61
225.15	45.01	9324.59	0.57
255.16	45.01	9182.56	0.5
285.18	45.01	9045.69	0.46
15.0	75.04	10299.45	0.49
45.01	75.04	10164.57	0.49
75.04	75.04	10024.2	0.5
105.08	75.04	9885.53	0.47
135.1	75.04	9750.1	0.48
165.11	75.04	9603.24	0.47
195.12	75.04	9449.98	0.52
225.15	75.04	9295.95	0.46
255.16	75.04	9159.15	0.46
285.18	75.04	9021.32	0.44
15.0	105.08	10273.29	0.44
45.01	105.08	10136.98	0.55
75.04	105.08	9998.5	0.49
105.08	105.08	9860.31	0.55
135.1	105.08	9726.64	0.51
165.11	105.08	9581.59	0.57
195.12	105.08	9425.1	0.5
225.15	105.08	9274.62	0.52
255.16	105.09	9135.04	0.46
285.18	105.08	8999.09	0.42
15.0	135.1	10250.54	0.46
45.01	135.1	10112.23	0.44
75.04	135.1	9974.31	0.48
105.1	135.08	9838.1	0.49
135.1	135.1	9700.31	0.48
165.11	135.1	9555.71	0.47
195.12	135.1	9403.74	0.49
225.15	135.1	9251.6	0.53
255.16	135.1	9114.14	0.48
285.18	135.1	8977.65	0.44
15.0	165.11	10225.96	0.43
45.01	165.11	10086.7	0.51
75.04	165.11	9951.02	0.51
105.08	165.11	9812.22	0.56
135.1	165.11	9673.85	0.54
165.11	165.11	9532.02	0.49
195.12	165.11	9378.79	0.44
225.15	165.11	9227.26	0.42
255.16	165.11	9091.7	0.53
285.18	165.11	8954.11	0.41
15.0	195.13	10195.59	0.49
45.01	195.12	10055.88	0.45
75.04	195.12	9915.94	0.44
105.08	195.12	9783.25	0.48
135.1	195.12	9642.77	0.45
165.11	195.12	9500.26	0.46
195.12	195.12	9349.04	0.43
225.15	195.12	9200.54	0.41
255.16	195.12	9063.09	0.46
285.18	195.12	8926.0	0.42
15.0	225.15	10163.93	0.46
45.01	225.15	10026.95	0.5
75.04	225.15	9891.05	0.44
105.08	225.15	9750.44	0.52
135.1	225.15	9612.58	0.41
165.11	225.15	9469.73	0.42
195.12	225.15	9320.8	0.43
225.15	225.15	9170.12	0.43
255.16	225.15	9035.12	0.4
285.18	225.15	8898.05	0.48
14.99	255.17	10134.89	0.51
45.01	255.16	9997.95	0.45
75.04	255.16	9857.43	0.46
105.07	255.15	9721.74	0.45
135.1	255.16	9584.15	0.44
165.11	255.16	9441.46	0.47
195.12	255.16	9294.35	0.44
225.14	255.17	9143.1	0.47
255.16	255.16	9006.7	0.41
285.18	255.16	8867.74	0.43
15.0	285.18	10104.82	0.45
45.01	285.18	9967.95	0.49
75.04	285.18	9831.15	0.58
105.08	285.18	9691.96	0.45
135.1	285.18	9554.13	0.41
165.11	285.18	9411.39	0.42
195.12	285.18	9264.6	0.43
225.15	285.18	9117.12	0.4
255.16	285.18	8981.19	0.41
285.18	285.18	8844.65	0.42
